"source","listing_no","url","writer_type","agency","region_depth1","region_depth2","region_depth3","address","latitude","longitude","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","room_count","bathroom_count","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","elevator","pet_allowed","loan_available","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","description","image_1","image_2","crawl_note"
"daangn","3596615","https://realty.daangn.com/articles/3596615","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 매산로151번길 20 (중동)","37.27384974802201","127.01682553283001","분리형 원룸 500만원/67만원 - 이춘택병원 인근","500","67","8","75","SPLIT_ONE_ROOM","1","1","33.00","","33.00","5.0","","가능","","","","","2026-05-23","2026-05-24","1일 전","2018-06-28","","","","","세탁기; 냉장고; 에어컨; 인덕션; 전자레인지; 주차","🏡 ㅣ가람부동산 ㅣ
“좋은 집은 좋은 인연으로부터 시작됩니다.”
가람부동산이 믿음으로 함께합니다.

🏠 [ 매물 특징 ]
 ✔ 주방 분리형 구조
 ✔ 신축급 컨디션의 감각적인 인테리어
 ✔ 풀옵션 완비 — 세탁기·냉장고·에어컨·전자레인지·인덕션 등
 ✔ 입주 즉시 가능 / 주차 가능

📍 [ 위치 · 교통 접근성 ]
 ✔ 이춘택병원 인근
 ✔ 버스노선 다양 — 시내·광역 모두 편리

🏙 [ 주변 생활 인프라 ]
 ✔ 편의점·카페·세탁소·식당·약국 등
 ✔ 도보권 내에 모든 생활 편의시설이 모여 있어요 😊

🌈 허위광고 NO! 실매물 100% 중개하는 가람부동산입니다.
🌈 수원 전지역 미공개 매물 다량 보유✨ 24시간 상담 가능합니다!
🌈 보증금/월세 협의 가능! 조건 맞춤 상담 OK!
🌈 빠른 응대, 믿을 수 있는 중개! 가람부동산이 함께합니다😊","https://img.kr.gcp-karroter.net/realty/article/3596615/01KS28MM3VK4J4Y5VJB7DVQWY1.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3596615/01KS28MMCJYN84E52NHEW2C0SM.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3409782","https://realty.daangn.com/articles/3409782","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 인계로 82 (인계동)","37.26834326584198","127.0264682065","오픈형 원룸 4,800만원/65만원 - 인계사거리 인근","4800","65","11","76","OPEN_ONE_ROOM","1","1","19.68","","19.68","4.0","","","","","","","2026-05-22","2026-05-24","2일 전","2024-10-25","관리비 : 11만원","","","","건조기","🔼🔼매물번호를 알려주시면 빠르게 안내해드리겠습니다.🔼🔼
————————————————————————

   소속공인중개사  박  정  현  : 010 - 8335 - 9001
   대표공인중개사  김  희  진  : 070 - 8211 - 1384

————————————————————————


————💡💡  매물 정보  💡💡 ————

 🔶 보증금/월세 : 4800/65
 🔶 방/욕실 : 1/1
 🔶 층수 : 7층
 🔶 관리비 : 11만원
 🔶 옵션 : 풀옵션+건조기, 커튼

———— 💡💡  매물 특징 💡💡 ————

  🔶 인계사거리 인근
  🔶 첫입주
  🔶 바로 입주가능함
  🔶 주변에 편의시설 다양함

 ***문의하시면 좀더 상세한 정보와 사진을 받으실 수 있습니다. 

————————————————————————


💠💠 마스터공인중개사사무소 💠💠 
   ● 전 직원이 공인중개사로 구성된 믿을 수 있는 부동산!!
  ● 직접 현장 방문하여 확인한 100% 실제 매물만을 소개합니다.
  ● 성실함과 정직함, 책임감으로 중개해드리겠습니다.
  ● 수원 전지역 & 인근지역 부동산 매물 중개가능합니다.
  ● 광고된 매물 이외에도 다양한 매물이 있으니 연락주세요^^","https://img.kr.gcp-karroter.net/realty/article/3409782/01KPYYYPJ40E7FKYD1S9GG4N2F.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3409782/01KPYYYPSJ6EW5QGWSH3Q5N089.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3445851","https://realty.daangn.com/articles/3445851","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 매산로155번길 14-1 (구천동)","37.27372846835499","127.01739927908999","오픈형 원룸 500만원/70만원 - 이춘택병원 인근","500","70","8","78","OPEN_ONE_ROOM","1","1","33.00","","33.00","3.0","","가능","","","","","2026-05-23","2026-05-24","1일 전","2018-02-18","","","","","세탁기; 냉장고; 에어컨; 인덕션; 전자레인지; 주차","🏡 ㅣ가람부동산 ㅣ
“좋은 집은 좋은 인연으로부터 시작됩니다.”
가람부동산이 믿음으로 함께합니다.

🏠 [ 매물 특징 ]
 ✔ 오픈형 원룸 구조
 ✔ 신축급 컨디션의 감각적인 인테리어
 ✔ 풀옵션 완비 — 세탁기·냉장고·에어컨·전자레인지·인덕션 등
 ✔ 입주 즉시 가능 / 주차 가능

📍 [ 위치 · 교통 접근성 ]
 ✔ 이춘택병원 인근
 ✔ 버스노선 다양 — 시내·광역 모두 편리

🏙 [ 주변 생활 인프라 ]
 ✔ 편의점·카페·세탁소·식당·약국 등
 ✔ 도보권 내에 모든 생활 편의시설이 모여 있어요 😊

🌈 허위광고 NO! 실매물 100% 중개하는 가람부동산입니다.
🌈 수원 전지역 미공개 매물 다량 보유✨ 24시간 상담 가능합니다!
🌈 보증금/월세 협의 가능! 조건 맞춤 상담 OK!
🌈 빠른 응대, 믿을 수 있는 중개! 가람부동산이 함께합니다😊","https://img.kr.gcp-karroter.net/realty/article/3445851/01KQBWD6BBA20W1HV76QDR1CDY.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3445851/01KQBWD6N841R46FG6WX3YMTX3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3446512","https://realty.daangn.com/articles/3446512","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 정조로742번길 24-16 (구천동)","37.27365922034198","127.0178031664","분리형 원룸 500만원/70만원 - 이춘택병원 인근","500","70","8","78","SPLIT_ONE_ROOM","1","1","33.00","","33.00","3.0","","가능","","","","","2026-05-23","2026-05-24","1일 전","2017-12-22","","","","","세탁기; 냉장고; 에어컨; 인덕션; 전자레인지; 주차","🏡 ㅣ가람부동산 ㅣ
“좋은 집은 좋은 인연으로부터 시작됩니다.”
가람부동산이 믿음으로 함께합니다.

🏠 [ 매물 특징 ]
 ✔ 주방 분리형 구조
 ✔ 신축급 컨디션의 감각적인 인테리어
 ✔ 풀옵션 완비 — 세탁기·냉장고·에어컨·전자레인지·인덕션 등
 ✔ 입주 즉시 가능 / 주차 가능

📍 [ 위치 · 교통 접근성 ]
 ✔ 이춘택병원 인근
 ✔ 버스노선 다양 — 시내·광역 모두 편리

🏙 [ 주변 생활 인프라 ]
 ✔ 편의점·카페·세탁소·식당·약국 등
 ✔ 도보권 내에 모든 생활 편의시설이 모여 있어요 😊

🌈 허위광고 NO! 실매물 100% 중개하는 가람부동산입니다.
🌈 수원 전지역 미공개 매물 다량 보유✨ 24시간 상담 가능합니다!
🌈 보증금/월세 협의 가능! 조건 맞춤 상담 OK!
🌈 빠른 응대, 믿을 수 있는 중개! 가람부동산이 함께합니다😊

※ 본 이미지의 가구, 가전 및 소품은 연출용으로 실제 제공 품목과 다를 수 있으니 계약 전 포함 여부를 반드시 확인하시기 바랍니다.","https://img.kr.gcp-karroter.net/realty/article/3446512/01KQBYNYYVJVF27MNMBE7S99ZS.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3446512/01KQBYNZ6XMRM3ERRZ2DHXPJ3M.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3596267","https://realty.daangn.com/articles/3596267","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 장안구 수원천로392번길 11-22 (연무동, 힐링하우스1) 0동","37.289001714483","127.01922373343","투룸이상 3,000만원/70만원 - 용연공원3분거리","3000","70","8","78","TWO_ROOM","2","1","38.28","","38.28","1.0","","","","","","","2026-05-20","2026-05-24","4일 전","2014-12-19","","","","","","관리비는 임대료에 포함 입니다~용연공원 가깝고  산책하기에 좋아요~전화010 3771 5928로 전화주세요~","https://img.kr.gcp-karroter.net/realty/article/3596267/01KS2712914HWG5Q2MX1GM00AH.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3596267/01KS2712P005C93PDCB8CHV36K.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3611905","https://realty.daangn.com/articles/3611905","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 정조로742번길 24-13 (구천동)","37.27377823974399","127.01797026961","분리형 원룸 500만원/75만원 - ★교동 사거리 도보 5분거리★","500","75","8","83","SPLIT_ONE_ROOM","1","1","26.50","","26.50","6.0","","","","","","","2026-05-22","2026-05-24","2일 전","2018-06-21","","","","","","“발품 팔 필요 없이 매물 한 번에 비교해드립니다.”
""의뢰하신 매물외에도 매물 다량 보유하고 있습니다""
""비슷한조건으로 더 많은 매물 추천 해드리겠습니다""

└ 안전한 중개를 위하여 더베스트에서는  ┘

→ 보증금 반환조건 특약 기재 
→ 임대인 국세,지방세 증명서 체납여부확인 
→ 등기,건축물대장 꼼꼼히 체크 후 자세한 확인 및 설명 
→ 꼼꼼한 계약서 확인 및 설명 
→ 임대인과 직접적인 대면 계약 

<안전한 계약 및 입주에 필요한 
중개를 위해 최선의 노력합니다>
🔵 더 베스트부동산 🔵

* 기재된 면적은 공부상 (건축물대장 등 ) 기준이며, 전용면적 미구분 특성상 실제 사용면적과 차이가 있을 수 있습니다.""
* 기본 관리비는 매월 정액으로 부과되며, 세부 항목 및 내역은 임대인 미제공으로 정확한 안내가 어려운 점 양해 부탁드립니다.”","https://img.kr.gcp-karroter.net/realty/article/3611905/01KS7875007ATF2AFT933EPC9P.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3611905/01KS787583AZFDX49916JMJGZ0.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3443883","https://realty.daangn.com/articles/3443883","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 정조로742번길 24-11 (구천동)","37.27390939680799","127.01781400824","오픈형 원룸 500만원/75만원 - 이춘택병원 인근","500","75","10","85","OPEN_ONE_ROOM","1","1","33.00","","33.00","5.0","","가능","","","","","2026-05-23","2026-05-24","1일 전","2017-12-04","","","","","세탁기; 냉장고; 에어컨; 인덕션; 전자레인지; 주차","🏡 ㅣ가람부동산 ㅣ
“좋은 집은 좋은 인연으로부터 시작됩니다.”
가람부동산이 믿음으로 함께합니다.

🏠 [ 매물 특징 ]
 ✔ 오픈형 원룸 구조
 ✔ 신축급 컨디션의 감각적인 인테리어
 ✔ 풀옵션 완비 — 세탁기·냉장고·에어컨·전자레인지·인덕션 등
 ✔ 입주 즉시 가능 / 주차 가능

📍 [ 위치 · 교통 접근성 ]
 ✔ 이춘택병원 인근
 ✔ 버스노선 다양 — 시내·광역 모두 편리

🏙 [ 주변 생활 인프라 ]
 ✔ 편의점·카페·세탁소·식당·약국 등
 ✔ 도보권 내에 모든 생활 편의시설이 모여 있어요 😊

🌈 허위광고 NO! 실매물 100% 중개하는 가람부동산입니다.
🌈 수원 전지역 미공개 매물 다량 보유✨ 24시간 상담 가능합니다!
🌈 보증금/월세 협의 가능! 조건 맞춤 상담 OK!
🌈 빠른 응대, 믿을 수 있는 중개! 가람부동산이 함께합니다😊","https://img.kr.gcp-karroter.net/realty/article/3443883/01KQBKAGJE0XSSPW07K7YGK05E.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3443883/01KQBKAGV5Q8HYAH8MKWZKPFXJ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3568649","https://realty.daangn.com/articles/3568649","DIRECT_USER","","경기도","수원시 팔달구","우만1동","경기도 수원시 영통구 동수원로537번길 36-9 (원천동)","37.274992645307","127.0472342511","투룸이상 1,000만원/80만원 - 아주대삼거리 5분","1000","80","5","85","TWO_ROOM","2","1","66.00","","66.00","2.0","","가능","","불가능","","","2026-05-22","2026-05-24","2일 전","1994-06-29","관리비 5만원","","","","세탁기; 에어컨; 가스렌지; 주차","아주대 앞 올수리 첫입주 투룸

ㅁ 넓고 환한 방2개 / 거실겸 주방 / 욕실
ㅁ 신규 리모델링 됨(욕실 / 샷시 / 도배 / 장판 / 보일러)
ㅁ 보증금 1000 / 월세 80만원
ㅁ 관리비 5만원 
ㅁ 에어컨, 세탁기, 가스렌지 등 풀옵션(가전 새제품)
ㅁ 반려동물 불가 / 흡연자 불가 / 주차X
ㅁ 외국인X, 기숙사사용X

ㅁ 아주아파트 옆, 주변 편의점, 세탁소 등 편의시설 다수
ㅁ 버스정거장 가까움. 다양한 버스노선 있어 교통편리 
ㅁ 주변 골목주차 가능

ㅁ 전입신고 및 확정일자 가능하고 대출없는 안심매물 
ㅁ 믿을 수 있는 부동산 계약

ㅁ 공인중개 : 원천주공부동산 김경렬 사장님
010-5272-3276","https://img.kr.gcp-karroter.net/realty/article/3568649/01KS73F66PDPM465C48CRXYM3B.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3568649/01KS73F6CJ9HNNN74MW4V5GF8Q.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3472915","https://realty.daangn.com/articles/3472915","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 팔달구 권광로142번길 40 (인계동)","37.259540696507","127.03345374379002","분리형 원룸 1,000만원/79만원 - 수원시청역 도보권(역세권)","1000","79","9.5","88.5","SPLIT_ONE_ROOM","1","1","33.00","","33.00","4.0","","가능","","","","","2026-05-23","2026-05-24","1일 전","2017-03-29","","","","","세탁기; 냉장고; 에어컨; 인덕션; 전자레인지; 주차","🏡 ㅣ가람부동산 ㅣ
“좋은 집은 좋은 인연으로부터 시작됩니다.”
가람부동산이 믿음으로 함께합니다.

🏠 [ 매물 특징 ]
 ✔ 주방 분리형 구조
 ✔ 신축급 컨디션의 감각적인 인테리어
 ✔ 풀옵션 완비 — 세탁기·냉장고·에어컨·전자레인지·인덕션 등
 ✔ 입주 즉시 가능 / 주차 가능

📍 [ 위치 · 교통 접근성 ]
 ✔ 수원시청역 도보권 (역세권)
 ✔ 버스노선 다양 — 시내·광역 모두 편리

🏙 [ 주변 생활 인프라 ]
 ✔ 편의점·카페·세탁소·식당·약국 등
 ✔ 도보권 내에 모든 생활 편의시설이 모여 있어요 😊

🌈 허위광고 NO! 실매물 100% 중개하는 가람부동산입니다.
🌈 수원 전지역 미공개 매물 다량 보유✨ 24시간 상담 가능합니다!
🌈 보증금/월세 협의 가능! 조건 맞춤 상담 OK!
🌈 빠른 응대, 믿을 수 있는 중개! 가람부동산이 함께합니다😊","https://img.kr.gcp-karroter.net/realty/article/3472915/01KQRD39VSJ3FPVZKEHA47ER2T.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3472915/01KQRD3A4535S301CZB9MS7F8C.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3603456","https://realty.daangn.com/articles/3603456","BROKER","","경기도","수원시 팔달구","우만1동","경기도 수원시 영통구 신원로294번길 40-8 (원천동)","37.26064941245699","127.0620166624","분리형 원룸 2,500만원/80만원 - 경기도 수원시 영통구","2500","80","10","90","SPLIT_ONE_ROOM","1","1","33.05","","33.05","5.0","","가능","있음","","","","2026-05-21","2026-05-24","3일 전","2017-10-30","","","","","엘리베이터; 주차","🏢 고래공인중개사사무소에서 고객님의 소중한 보금자리를 찾아드리기 위해 항상 최선을 다하고 있습니다.🏢 
🏢  고객님의 입장에서 함께 고민하며 만족스러운 선택을 도와드리겠습니다.🏢 

🏠 **매물 정보**
▶️ 구조: 분리형룸으로 프라이버시가 보장되는 쾌적한 공간
▶️ 조건: 보증금 2500만원, 월세 80만원의 합리적인 가격
▶️ 면적: 전용 약10평으로 넉넉한 생활공간 제공

🌟 **매물 특징**
✅ 건물: 준신축 고층 건물로 깨끗하고 현대적인 시설
✅ 편의: 엘리베이터 완비로 편리한 이동 가능
✅ 옵션: 풀옵션으로 즉시 입주 가능한 완벽한 상태

🚗 **교통 및 주차**
▶️ 주차: 주차 가능으로 차량 이용 고객님께 최적
▶️ 교통: 버스정류장 인접으로 대중교통 이용 편리
▶️ 추가: 카셰어링 서비스로 더욱 편리한 이동

📋 **계약 조건**
✅ 전입신고가능 및 확정일자 발급으로 안전한 계약
✅ 실매물로 신뢰할 수 있는 정확한 정보 제공

📞 **상담 안내**
▶️ 다양한 매물을 다량 보유하고 있어 맞춤형 선택 가능
▶️ 전화문의, 문자문의, 톡상담 등 편리한 방법으로 연락
▶️ 24시간 상담가능으로 언제든 부담 없이 문의해 주세요","https://img.kr.gcp-karroter.net/realty/article/3603456/01KS4NZC9VVQQBW162JTKR41B3.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3603456/01KS4NZCFSZ5QGXGPE1W4GB3XJ.png?q=95&s=1440x1440&t=inside&service=realty",""
