"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","security_options","description","image_1","image_2","crawl_note"
"dabang","56994610","6a01691095cc1a3929221682","https://www.dabangapp.com/room/6a01691095cc1a3929221682","아주공인중개사사무소","이영선","031-213-9100","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 70-31","37.2754401715488","127.046918706818","exact_address_visible","깨끗하고 넓은 남향1층","3000","40","6","46","원룸(분리형)","30","35","30","1층/4층","남","가능","즉시 입주","2026-05-11","","13일 전","2019-07-15","detail_code: E06; detail_cost: 60000; detail_include_types: INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기; 마당","인터폰; 카드키; CCTV; 현관보안; 방범창","*깨끗하고 햇빛드는 남향 1층
*주방분리형구조 방과 넓은주방 입니다
*보증금증액 가능 합니다(4000/35, 5000/30)
*조용한 주택가 입니다
*구 법원사거리 인근
*아주대병원 도보3분","https://d1774jszgerdmk.cloudfront.net/1024/7kxswKZhN0FFvRnvzkL7-","https://d1774jszgerdmk.cloudfront.net/1024/eoKx2Hntl-P0yNLXWGPKa",""
"dabang","57146235","6a0d32012e22dc0a9f022d1a","https://www.dabangapp.com/room/6a0d32012e22dc0a9f022d1a","어반공인중개사사무소","이승리","010-8414-7177","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 196-38","37.2717100173","127.0465285415","exact_address_visible","o큰투룸o풀옵션o선착순o법원사거리o","3000","70","10","80","투룸","50","0","50","4층/4층","서","가능","2026.07.01 (협의 가능)","2026-05-20","","4일 전","2017-07-11","detail_code: E01; detail_cost: 100000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES","ETC_FEE_CHARGE","","단독주택","벽걸이형; 스탠드형; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 화재경보기; 베란다","인터폰; CCTV; 현관보안","🔴법원 사거리 / 교통 / 인프라 굿
🟠사이즈 큰 투룸 + 베란다 + 화1
🟡에어컨2대 / 세탁기 / 냉장고등
🟢채광좋은 선착순 인기 매물
🟣주차 가능","https://d1774jszgerdmk.cloudfront.net/1024/quKysmddw7q_G9eTGC-72","https://d1774jszgerdmk.cloudfront.net/1024/qbydpfnGJAFjFZ_OLMALt",""
"dabang","57168428","6a0ebc6117b93c7b25bb8c36","https://www.dabangapp.com/room/6a0ebc6117b93c7b25bb8c36","어반공인중개사사무소","이승리","010-8414-7177","경기도 수원시 권선구 권선동","경기도 수원시 권선구 권선동 1062-10","37.25515539760354","127.02484405928692","exact_address_visible","ㅇ넓은테라스ㅇ투룸ㅇ풀옵션ㅇ","2000","100","15","115","투룸","52.2","0","52.2","6층/6층","서","가능","즉시 입주","2026-05-21","","3일 전","2018-12-28","detail_code: E01; detail_cost: 150000; detail_include_types: PUBLIC_USE_RATES; INTERNET_RATES","ETC_FEE_CHARGE","","업무시설","천장형; 신발장; 냉장고; 세탁기; 건조기; 싱크대; 인덕션; 전자레인지; TV; 화재경보기; 베란다; 테라스","인터폰; CCTV; 현관보안","🟥  수원시청역 / 수인분당선 / 도보가능
🟧  신축급 컨디션 예쁜 투룸
🟨  넓은 테라스 
🟩  에어컨/세탁기/건조기/냉장고등 풀옵션
🟦  주차 가능 / 인기매물 / 선착순
🟪  전입신고X 불가합니다","https://d1774jszgerdmk.cloudfront.net/1024/0i_JqAxsqKiPSAcBnVeVY","https://d1774jszgerdmk.cloudfront.net/1024/XCpQv2X5TBaUdrTkORZ8D",""
"dabang","56970925","69fed01d03400769636af149","https://www.dabangapp.com/room/69fed01d03400769636af149","에이벨공인중개사사무소","강형택","031-235-8858","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 1033-19","37.2660317034","127.0295510946","exact_address_visible","에이벨 l 무융자조건 모든대출O 보증보험O 완벽분리형 선점하세요 l","2600","5","15","20","원룸(분리형)","35.34","49.06","35.34","저층/6층","서","가능","즉시 입주 (협의 가능)","2026-05-09","","15일 전","2017-06-14","detail_code: E01; detail_cost: 150000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES","ETC_FEE_CHARGE","","업무시설","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 화재경보기","CCTV; 현관보안","⭐ 매 물 특 징 ⭐

💕 위 치: 경기도 수원시 팔달구 인계동 (아래지도참고)

💕 금 액: 보증금 1억2천6백만원, 월세: 5만원, 관리비: 15만원

💕 구 조 : 분리형1.5룸 (방1,화1,거실겸주방)

💕 옵 션 : 에어컨,냉장고,세탁기,싱크대,인덕션,붙박이장,신발장,도어락 등

💕 입주가능일 : 세입자와협의

💕 특 이 사 항

1️⃣ 무융자 조건!
2️⃣ 화이트톤!
3️⃣ 완벽분리형 (방+거실)
4️⃣ 모든대출 OK (LH,GH 등등)
5️⃣ 주차 O, E/V O
6️⃣ 전입가능

💕 찜💕 하신 매물 모두 확인가능하니 편하게 연락주세요~~!!💕

🌈 수원 전 지역 전세·월세·매매 매물 다량보유.
🌈 광고에 못 올린 매물도 많습니다! 없으면 있을 때까지 찾아드리겠습니다!
🌈 위험도가 높거나 불법적인 매물은 절대 중개하지 않습니다.
🌈 권리분석을 통해 안전하게 고객님의 재산을 보호할 수 있도록 노력하겠습니다.
🌈 계약 時 중개대상물 확인설명서, 등기부등본, 건축물대장, 토지이용계획확인원 및 공제증서 사본 발행
🌈 청년버팀목(HUG,HF)대출, 일반전세자금대출, 주택담보대출 등 대출까지 도와드립니다!
365일 연중무휴로 주말 및 공휴일 언제든 방문 및 상담 가능합니다!","https://d1774jszgerdmk.cloudfront.net/1024/auijgxheKzoJZwbaWO4cx","https://d1774jszgerdmk.cloudfront.net/1024/KhjohUxsZZEjiZugLBS8u",""
"dabang","55702973","699eb2716ab2da1b081f8b41","https://www.dabangapp.com/room/699eb2716ab2da1b081f8b41","에이벨공인중개사사무소","강형택","031-238-8858","경기도 수원시 팔달구 지동","경기도 수원시 팔달구 지동 228-18","37.2842553030706","127.025426473315","exact_address_visible","에이벨 I 초가성비 풀옵션 원룸 나왔습니다","300","30","6","36","원룸","17.6","22.08","17.6","저층/3층","북","가능","즉시 입주","2026-02-25","","88일 전","2012-12-06","detail_code: E01; detail_cost: 60000; detail_include_types: PUBLIC_USE_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","공동주택","벽걸이형; 신발장; 냉장고; 세탁기; 가스레인지; 화재경보기","CCTV; 현관보안","🌈매물의 정보

🐸풀옵션 (에어컨 / 세탁기 / 가스레인지 )

🐸즉시 입주 가능

🐸컨디션 좋습니다

🐸 합리적인 가격

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

🐸수원 전지역 원투룸 오피스텔 주택 매물 최대 보유증🐸

💗계약전 등기부등본 등 공적장부 열람후 안전매물 확인하고 계약합니다 ~
💗수원 전지역을 담당하고 있어 조건에 맞는 다른구역 다른동네 매물 모두 보여드릴수있습니다~
💗 위험하다 판단되는 물건은 절대 절대 중개하지 않습니다!
❗허위 NO! 실사100%❗

허위매물없이 실제 매물만 가지고 정직한 중개로 최선을 다하겠습니다.

😊말보단 행동으로, 정직하고 성실하게 내 집을 구한다는 마음으로 노력하겠습니다!


통화가 곤란하시거나 부담스러우시다면 아래 조건을 문자로 남겨주세요!

✔ 입주희망날짜 :
✔ 선호위치:
✔ 거주기간 :
✔ 가능한 보증금 / 월세 :
✔ 주차 유/무 :
✔ 애완동물 유/무 :
✔ 필요옵션/방 갯수 :
✔ 대출여부(전세구하실때) :
✔ 기타 필요사항 :","https://d1774jszgerdmk.cloudfront.net/1024/oW9_mUZgLm1gBZxUIGdHN","https://d1774jszgerdmk.cloudfront.net/1024/vBRaOeRVu-_A2yj2woRcq",""
"dabang","57038443","6a0434f43057ee47233c29e8","https://www.dabangapp.com/room/6a0434f43057ee47233c29e8","에이벨공인중개사사무소","강형택","010-2408-4671","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동 504-2","37.285875966054","127.030533171575","exact_address_visible","에이벨 I 올 리모델링 나도반한 원룸 I 풀옵션 I","1000","40","2","42","원룸","21.42","26.79","21.42","고층/3층","동","가능","즉시 입주 (협의 가능)","2026-05-13","","11일 전","2000-05-20","detail_code: E01; detail_cost: 20000; detail_include_types: PUBLIC_USE_RATES","ETC_FEE_CHARGE","","공동주택","벽걸이형; 책상; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 붙박이장","","➡️ 매물 설명 

위치 : 경기도 수원시 팔달구 우만동 (아래지도참고)

🌸 금액 : 보증금:1000만원 , 월세: 40만원,  관리비:2만원

🌸구조 : 원룸 (방1,화1)

🌸옵션 : 에어컨,냉장고,세탁기,싱크대,인덕션,신발장,도어락 등

🌸입주가능일 : 즉시입주(협의가능)


📞그외 무보증 단기방 다수보유 자세한사항 문의주세요 !
ex) 0/70~150 원룸부터 주인세대까지 


➡️ 안전한 물건만 추천하겠습니다 

➡️ 숨김 없는 투명한 상담을 약속드립니다

➡️ 계약 이후까지 책임지는 중개인이 되겠습니다


고객의 신뢰가 곧 우리의 자부심입니다.
투명한 거래, 믿을수 있는 에이벨부동산과 함께하세요

광고되지 않은 수원 지역 매물 다량 보유중이니 
언제든 편하게 연락주세요😊


 📞 상담 예약
 📞 010 5823 3534","https://d1774jszgerdmk.cloudfront.net/1024/H8UyHm5HE2iCKQg3pxhPJ","https://d1774jszgerdmk.cloudfront.net/1024/aD4k6LG_UZvpaW_siXhIe",""
"dabang","55711265","699fa8b443e1ed767ad3b24d","https://www.dabangapp.com/room/699fa8b443e1ed767ad3b24d","에이벨공인중개사사무소","강형택","031-238-8858","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 359-15","37.27047085655","127.034261190701","exact_address_visible","에이벨 I 착한가격 깔끔한 컨디션 큰길가 주변 원룸","500","45","5","50","원룸(분리형)","26.84","26.84","26.84","고층/3층","북서","가능","즉시 입주","2026-02-26","","87일 전","2001-05-07","detail_code: E01; detail_cost: 50000; detail_include_types: PUBLIC_USE_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","단독주택","냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기","CCTV; 현관보안","🌈매물의 정보 

🐸풀옵션 (에어컨 / 세탁기 / 가스레인지 ) 

🐸인근 편의시설 다양 합니다  

🐸조용한 위치

🐸 원룸

🐸인근 버스 정류장이랑 가까워요 

😅해당 호실은 옆 호실 사진입니다. 해당 호실은 임차인 분 짐이 있어서 곧 교체될 예정입니다.
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

🐸수원 전지역 원투룸 오피스텔 주택 매물 최대 보유증🐸

💗계약전 등기부등본 등 공적장부 열람후 안전매물 확인하고 계약합니다 ~
💗수원 전지역을 담당하고 있어 조건에 맞는 다른구역 다른동네 매물 모두 보여드릴수있습니다~
💗 위험하다 판단되는 물건은 절대 절대 중개하지 않습니다! 
❗허위 NO! 실사100%❗

허위매물없이 실제 매물만 가지고 정직한 중개로 최선을 다하겠습니다.

😊말보단 행동으로, 정직하고 성실하게 내 집을 구한다는 마음으로 노력하겠습니다!


통화가 곤란하시거나 부담스러우시다면 아래 조건을 문자로 남겨주세요!

✔ 입주희망날짜 :
✔ 선호위치:
✔ 거주기간 :
✔ 가능한 보증금 / 월세 :
✔ 주차 유/무 :
✔ 애완동물 유/무 :
✔ 필요옵션/방 갯수 :
✔ 대출여부(전세구하실때) :
✔ 기타 필요사항 :","https://d1774jszgerdmk.cloudfront.net/1024/7zwOiFA0kmrk5WNuCvyW5","https://d1774jszgerdmk.cloudfront.net/1024/VBI1dRRDdJ0XaSylZ3Vxg",""
"dabang","56636363","69e585f58bbcb13719bf7136","https://www.dabangapp.com/room/69e585f58bbcb13719bf7136","에이벨공인중개사사무소","강형택","031-238-8858","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동 89-25","37.2762024203","127.0422150847","exact_address_visible","에이벨 I 원룸 풀옵션 매물이 나오면 바로 나가는 초인기 매물","1000","50","8","58","원룸","25.95","26","25.95","중층/3층","남","가능","즉시 입주 (협의 가능)","2026-04-20","","34일 전","2004-01-06","detail_code: E01; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 가스레인지; 붙박이장; 베란다","CCTV","🏚️ 매물 상세 정보 🏚️: 아주대 학생들에게 인기 많은 매물!
정성과 최선과 노력을 다합니다💗

🌷 보증금/월세 : 1000만원 / 50만원
🌷 옵션 : 에어컨,냉장고,세탁기,가스레인지,싱크대,신발장
🌷 구조 : 🛏 방 1 개, 🛁 화장실 1 개
 
 

💗 수원 전지역 매물 보유중!
원하시는 매물 빠르고 정확하게 찾아드립니다!
💗 문자나 전화로 언제든 편하게 문의주세요
💗 믿을 수 있는 중개로 내 집 찾기의 시작을 함께하세요!

365일 연중무휴로 주말 및 공휴일 언제든 방문 및 상담 가능합니다!
✔ 입주희망날짜 :
✔ 선호위치:
✔ 거주기간 :
✔ 가능한 보증금 / 월세 :
✔ 주차 유/무 :
✔ 애완동물 유/무 :
✔ 필요옵션/방 갯수 :
✔ 대출여부(전세구하실때) :
✔ 기타 필요사항 :","https://d1774jszgerdmk.cloudfront.net/1024/5MhqBE-VAvrMJkxbFXuOy","https://d1774jszgerdmk.cloudfront.net/1024/u6gS0z0I9fTPD0OjZjCK2",""
"dabang","57131077","6a0be9b9ab779815d6ee8195","https://www.dabangapp.com/room/6a0be9b9ab779815d6ee8195","에이벨공인중개사사무소","강형택","010-2408-4671","경기도 수원시 권선구 권선동","경기도 수원시 권선구 권선동 957","37.2619460871559","127.022704368133","exact_address_visible","에이벨 I 20준신축 깔끔한 원룸 I 풀옵션 I","1000","55","6","61","원룸(분리형)","18.28","26.9","18.28","고층/5층","동","가능","즉시 입주 (협의 가능)","2026-05-19","","5일 전","2020-01-15","detail_code: E01; detail_cost: 60000; detail_include_types: PUBLIC_USE_RATES","ETC_FEE_CHARGE","","공동주택","천장형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 붙박이장; 화재경보기","비디오폰; CCTV; 현관보안","🌊 매물 설명 

위치 : 경기도 수원시 권선구 권선동 (아래지도참고)

⛱️금액 : 보증금: 1000만원 , 월세: 55만원,  관리비: 6만원

⛱️구조 : 원룸 (방1,화1)

⛱️옵션 : 에어컨,냉장고,세탁기,싱크대,가스레인지,신발장,도어락 등



📞그외 무보증 단기방 다수보유 자세한사항 문의주세요 !
ex) 0/70~150 원룸부터 주인세대까지 


➡️ 안전한 물건만 추천하겠습니다 

➡️ 숨김 없는 투명한 상담을 약속드립니다

➡️ 계약 이후까지 책임지는 중개인이 되겠습니다


고객의 신뢰가 곧 우리의 자부심입니다.
투명한 거래, 믿을수 있는 에이벨부동산과 함께하세요

광고되지 않은 수원 지역 매물 다량 보유중이니 
언제든 편하게 연락주세요😊


 📞 상담 예약
 📞 010 5823 3534","https://d1774jszgerdmk.cloudfront.net/1024/HbdCu-Br08-eJ952Ro9wC","https://d1774jszgerdmk.cloudfront.net/1024/In5p3uGQz6LmmjPhWpDME",""
"dabang","56185854","69c24b19e6be71572e7df968","https://www.dabangapp.com/room/69c24b19e6be71572e7df968","에이벨공인중개사사무소","강형택","031-238-8858","경기도 수원시 권선구 권선동","경기도 수원시 권선구 권선동 977-6","37.2599571963856","127.019254240909","exact_address_visible","에이벨 I 1.5룸 I 풀옵션 I 애완가능한 개꿀 매물 I 즉시입주 O","1000","48","14","62","원룸","17.09","21.11","17.09","중층/5층","남","가능","즉시 입주 (협의 가능)","2026-03-24","","61일 전","2018-12-11","detail_code: E01; detail_cost: 140000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","공동주택","옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션","CCTV; 현관보안","🌈매물의 정보
 애완 말해 뭐해요 애완 가능한집 흔치 않은거 아시죠! 

🟥위치: 권선동 

🟧금액: 보증금 1000 월세 48 관리비 14
 
🟨구조: 1.5룸 화장실 

🟩 옵션:에어컨 냉장고 세탁기 인덕션 

🟦입주가능일: 즉시 입주

🟪특 이 사 항
1. 애완 가능한 집 흔치 않은거 아시죠? 여기는 가능합니다
2. 초초초 가성비 깔꼼한 1.5룸 매물

💕 찜💕 하신 매물 모두 확인가능하니 편하게 연락주세요~~!!💕

🌈 수원 전 지역 전세·월세·매매 매물 다량보유.
🌈 광고에 못 올린 매물도 많습니다! 없으면 있을 때까지 찾아드리겠습니다!
🌈 위험도가 높거나 불법적인 매물은 절대 중개하지 않습니다.
🌈 권리분석을 통해 안전하게 고객님의 재산을 보호할 수 있도록 노력하겠습니다.
🌈 계약 時 중개대상물 확인설명서, 등기부등본, 건축물대장, 토지이용계획확인원 및 공제증서 사본 발행
🌈 청년버팀목(HUG,HF)대출, 일반전세자금대출, 주택담보대출 등 대출까지 도와드립니다!
365일 연중무휴로 주말 및 공휴일 언제든 방문 및 상담 가능합니다!
✔ 입주희망날짜 :
✔ 선호위치:
✔ 거주기간 :
✔ 가능한 보증금 / 월세 :
✔ 주차 유/무 :
✔ 애완동물 유/무 :
✔ 필요옵션/방 갯수 :
✔ 대출여부(전세구하실때) :
✔ 기타 필요사항 :","https://d1774jszgerdmk.cloudfront.net/1024/IpxHBap17IvezlTYad8-J","https://d1774jszgerdmk.cloudfront.net/1024/ycZVUywMKDZoAxi8BG9Xz",""
